Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Row ID,Postal Code,Sales,Quantity,Discount,Profit
CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,Thomas Seio,Corporate,Hackensack,New Jersey,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",314.0,7601.0,87.54,3.0,0.0,37.6422
CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,Saint Petersburg,Florida,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,315.0,33710.0,178.384,2.0,0.2,22.298
CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,Saint Petersburg,Florida,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,316.0,33710.0,15.552,3.0,0.2,5.4432
CA-2014-164259,2014-12-28,2014-12-30,First Class,SP-20860,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",317.0,19143.0,99.136,4.0,0.2,8.6744
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,318.0,10024.0,135.882,1.0,0.1,24.1568
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,319.0,10024.0,3991.98,2.0,0.0,1995.99
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,320.0,10024.0,275.94,6.0,0.0,80.0226
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,321.0,10024.0,360.0,4.0,0.0,129.6
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,East,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",322.0,10024.0,43.57,1.0,0.0,13.071
CA-2014-156601,2014-09-19,2014-09-24,Standard Class,FA-14230,Frank Atkinson,Corporate,Long Beach,California,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,323.0,90805.0,7.16,2.0,0.0,3.58
CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,Hesperia,California,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,324.0,92345.0,251.52,6.0,0.2,81.744
CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,Hesperia,California,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,325.0,92345.0,99.99,1.0,0.0,34.9965
CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,Don Jones,Corporate,Murfreesboro,Tennessee,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,326.0,37130.0,15.992,1.0,0.2,0.9995
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,327.0,19143.0,290.898,3.0,0.4,-67.8762
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",328.0,19143.0,54.224,2.0,0.2,3.389
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003312,Furniture,Chairs,Easy-staple paper,329.0,19143.0,786.744,4.0,0.3,-258.5016
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,330.0,19143.0,100.24,10.0,0.2,33.831
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,331.0,19143.0,37.764,6.0,0.7,-27.6936
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,332.0,19134.0,82.8,2.0,0.4,-20.7
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,333.0,19134.0,20.724,2.0,0.7,-13.816
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,334.0,19134.0,4.896,3.0,0.7,-3.4272
CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Doug Bickford,Consumer,Los Angeles,California,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,335.0,90045.0,4.752,1.0,0.2,1.6038
CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Doug Bickford,Consumer,Los Angeles,California,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,336.0,90045.0,959.984,2.0,0.2,335.9944
CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Doug Bickford,Consumer,Los Angeles,California,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,337.0,90045.0,14.368,4.0,0.2,4.49
CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,San Francisco,California,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,338.0,94122.0,7.712,2.0,0.2,2.7956
CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,San Francisco,California,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,339.0,94122.0,698.352,3.0,0.2,-17.4588
CA-2015-128167,2015-06-22,2015-06-26,Second Class,KL-16645,Ken Lonsdale,Consumer,Layton,Utah,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",340.0,84041.0,4.96,4.0,0.0,2.3312
CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,341.0,19140.0,17.856,4.0,0.2,1.116
CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,342.0,19140.0,509.97,10.0,0.7,-407.976
CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,343.0,19140.0,30.992,13.0,0.2,10.0724
CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",344.0,19140.0,71.928,12.0,0.4,8.3916
US-2015-120712,2015-12-20,2015-12-24,Standard Class,CS-12130,Chad Sievert,Consumer,Austin,Texas,Central,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,345.0,78745.0,88.8,4.0,0.2,-2.22
CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,Clay Cheatham,Consumer,San Francisco,California,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,346.0,94122.0,47.976,3.0,0.2,4.7976
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,Lowell,Massachusetts,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",347.0,1852.0,7.56,3.0,0.0,3.0996
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,Lowell,Massachusetts,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,348.0,1852.0,24.56,2.0,0.0,11.5432
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,Lowell,Massachusetts,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",349.0,1852.0,12.96,2.0,0.0,4.1472
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,New York City,New York,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,350.0,10009.0,6.79,1.0,0.0,2.3086
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,New York City,New York,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,351.0,10009.0,24.56,2.0,0.0,11.5432
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,New York City,New York,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,352.0,10009.0,3.048,1.0,0.2,1.0668
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,New York City,New York,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,353.0,10009.0,49.12,4.0,0.0,23.0864
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,New York City,New York,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,354.0,10009.0,4355.168,4.0,0.2,1415.4296
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,New York City,New York,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,355.0,10035.0,388.704,6.0,0.2,-4.8588
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,New York City,New York,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",356.0,10035.0,8.26,2.0,0.0,3.7996
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,New York City,New York,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",357.0,10035.0,17.04,4.0,0.0,6.9864
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,New York City,New York,East,OFF-PA-10002713,Office Supplies,Paper,Easy-staple paper,358.0,10035.0,34.4,5.0,0.0,15.824
CA-2016-130001,2016-04-23,2016-04-28,Standard Class,HK-14890,Heather Kirkland,Corporate,Charlotte,North Carolina,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,359.0,28205.0,36.24,5.0,0.2,11.325
CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Victoria Brennan,Corporate,Columbus,Georgia,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,360.0,31907.0,647.84,8.0,0.0,168.4384
CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Victoria Brennan,Corporate,Columbus,Georgia,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",361.0,31907.0,20.7,2.0,0.0,9.936
CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,New York City,New York,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",362.0,10009.0,20.7,2.0,0.0,9.936
CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,New York City,New York,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,363.0,10009.0,488.646,3.0,0.1,86.8704
CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,New York City,New York,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,364.0,10009.0,5.56,2.0,0.0,1.4456
CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,New York City,New York,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,365.0,10009.0,47.12,8.0,0.0,20.7328
CA-2014-123344,2014-09-24,2014-09-29,Standard Class,JD-16060,Julia Dunbar,Consumer,San Francisco,California,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",366.0,94109.0,211.96,4.0,0.0,8.4784
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,Manchester,Connecticut,East,OFF-BI-10002412,Office Supplies,Binders,Easy-staple paper,367.0,6040.0,23.2,4.0,0.0,10.44
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,Manchester,Connecticut,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,368.0,6040.0,7.36,2.0,0.0,0.1472
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,Manchester,Connecticut,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,369.0,6040.0,104.79,7.0,0.0,29.3412
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,Manchester,Connecticut,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",370.0,6040.0,1043.92,4.0,0.0,271.4192
CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,Harlingen,Texas,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,371.0,78550.0,25.92,5.0,0.2,9.396
CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,Harlingen,Texas,Central,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,372.0,78550.0,53.424,3.0,0.2,4.6746
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,Tucson,Arizona,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,373.0,85705.0,8.16,5.0,0.7,-5.712
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,Tucson,Arizona,West,TEC-AC-10003911,Technology,Accessories,Easy-staple paper,374.0,85705.0,1023.936,8.0,0.2,179.1888
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,Tucson,Arizona,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,375.0,85705.0,9.24,1.0,0.2,0.924
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,Tucson,Arizona,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,376.0,85705.0,479.04,10.0,0.2,-29.94
US-2016-134656,2016-09-28,2016-10-01,First Class,MM-18280,Muhammed MacIntyre,Corporate,Quincy,Illinois,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,377.0,62301.0,99.136,4.0,0.2,30.98
US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,Allen Rosenblatt,Corporate,Franklin,Massachusetts,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",378.0,2038.0,1488.424,7.0,0.3,-297.6848
CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,Houston,Texas,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,379.0,77095.0,8.652,3.0,0.8,-20.3322
CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,Houston,Texas,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,380.0,77095.0,23.832,3.0,0.2,2.6811
CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,Houston,Texas,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",381.0,77095.0,12.176,4.0,0.8,-18.8728
CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Alejandro Savely,Corporate,San Francisco,California,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,382.0,94109.0,50.96,7.0,0.0,25.48
CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Alejandro Savely,Corporate,San Francisco,California,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",383.0,94109.0,49.536,3.0,0.2,17.3376
CA-2015-125395,2015-06-26,2015-06-29,Second Class,LA-16780,Laura Armstrong,Corporate,Taylor,Michigan,Central,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,384.0,48180.0,41.9,2.0,0.0,8.799
US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,Denny Ordway,Consumer,Pembroke Pines,Florida,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",385.0,33024.0,375.4575,3.0,0.45,-157.0095
US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,Denny Ordway,Consumer,Pembroke Pines,Florida,South,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,386.0,33024.0,83.976,3.0,0.2,-1.0497
CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Dean Katz,Corporate,Philadelphia,Pennsylvania,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,387.0,19140.0,482.34,4.0,0.7,-337.638
CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Dean Katz,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,388.0,19140.0,2.96,1.0,0.2,0.777
CA-2014-115973,2014-11-24,2014-11-26,First Class,NG-18430,Nathan Gelder,Consumer,Cincinnati,Ohio,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,389.0,45231.0,2.624,1.0,0.2,0.4264
CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,Mike Vittorini,Consumer,New York City,New York,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",390.0,10009.0,23.36,4.0,0.2,7.884
CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,Mike Vittorini,Consumer,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,Easy-staple paper,391.0,10009.0,39.98,2.0,0.0,13.5932
US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,Jack Garza,Consumer,Des Moines,Washington,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,392.0,98198.0,246.384,2.0,0.2,27.7182
US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,Jack Garza,Consumer,Des Moines,Washington,West,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,393.0,98198.0,1799.97,3.0,0.0,701.9883
US-2014-134971,2014-06-07,2014-06-10,Second Class,BP-11095,Bart Pistole,Corporate,Peoria,Illinois,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,394.0,61604.0,12.462,3.0,0.8,-20.5623
CA-2017-102946,2017-06-30,2017-07-05,Standard Class,VP-21730,Victor Preis,Home Office,Las Vegas,Nevada,West,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,395.0,89115.0,75.792,3.0,0.2,25.5798
CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,Saphhira Shifley,Corporate,Warwick,Rhode Island,East,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,396.0,2886.0,49.96,2.0,0.0,9.4924
CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,Saphhira Shifley,Corporate,Warwick,Rhode Island,East,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,397.0,2886.0,12.96,2.0,0.0,6.2208
CA-2015-122259,2015-10-31,2015-11-04,Standard Class,HP-14815,Harold Pawlan,Home Office,Jackson,Michigan,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",398.0,49201.0,70.12,4.0,0.0,21.036
CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Anna Gayman,Consumer,Houston,Texas,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,399.0,77036.0,35.952,3.0,0.2,3.5952
CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Anna Gayman,Consumer,Houston,Texas,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",400.0,77036.0,2396.2656,4.0,0.32,-317.1528
CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Anna Gayman,Consumer,Houston,Texas,Central,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",401.0,77036.0,131.136,4.0,0.2,-32.784
CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Anna Gayman,Consumer,Houston,Texas,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,402.0,77036.0,57.584,2.0,0.2,0.7198
CA-2014-113166,2014-12-24,2014-12-26,First Class,LF-17185,Luke Foster,Consumer,Miami,Florida,South,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,403.0,33180.0,9.568,2.0,0.2,3.4684
CA-2014-155208,2014-04-16,2014-04-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,Wilmington,North Carolina,South,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",404.0,28403.0,39.072,6.0,0.2,9.768
CA-2017-117933,2017-12-24,2017-12-29,Standard Class,RF-19840,Tracy Blumstein,Consumer,New York City,New York,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,405.0,10024.0,35.91,3.0,0.0,9.6957
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,San Francisco,California,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,406.0,94110.0,179.95,5.0,0.0,37.7895
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,San Francisco,California,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,407.0,94110.0,1199.976,3.0,0.2,434.9913
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,San Francisco,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",408.0,94110.0,27.15,5.0,0.0,13.3035
