Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Row ID_sqrt,Row ID_reciprocal,Postal Code_sqrt,Postal Code_reciprocal,Sales_log,Sales_sqrt,Sales_reciprocal,Quantity_log,Quantity_sqrt,Quantity_reciprocal,Discount_log,Discount_sqrt,Discount_reciprocal,Profit_log,Profit_sqrt,Profit_reciprocal,Row ID_binned,Postal Code_binned,Sales_binned,Quantity_binned,Discount_binned,Profit_binned
342,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976,2014,4,13,6,2,2014,4,17,3,2,False,True,False,True,False,True,False,False,True,False,18.49324200890693,0.0029239766081871343,138.3473888441701,5.22466039707419e-05,6.236310880065425,22.582515360340178,0.0019608996607643585,2.3978952727983707,3.1622776601683795,0.1,0.5306282510621704,0.8366600265340756,1.4285714285714286,0.0,0.0,-0.0024511245759554485,1,0,3,3,1,0
343,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.992,13,0.2,10.0724,2014,4,13,6,2,2014,4,17,3,2,False,True,False,True,False,True,False,False,True,False,18.520259177452136,0.0029154518950437317,138.3473888441701,5.22466039707419e-05,3.465485871544517,5.567045895266178,0.032266391326794014,2.6390573296152584,3.605551275463989,0.07692307692307693,0.18232155679395465,0.4472135954999579,5.0,2.4044555253903734,3.1737044600907627,0.0992812040824431,1,0,1,3,0,2
344,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.3916,2014,4,13,6,2,2014,4,17,3,2,False,True,False,True,False,True,False,False,False,True,18.547236990991408,0.0029069767441860465,138.3473888441701,5.22466039707419e-05,4.289472653063274,8.481037672360618,0.01390279168056946,2.5649493574615367,3.4641016151377544,0.08333333333333333,0.33647223662121295,0.6324555320336759,2.5,2.2398156727409653,2.8968258490975947,0.1191667858334525,1,0,2,3,1,1
345,US-2015-120712,2015-12-20,2015-12-24,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22,2015,12,20,6,4,2015,12,24,3,4,False,False,True,False,False,False,False,False,True,False,18.57417562100671,0.002898550724637681,280.6153951585693,1.2699218998031621e-05,4.497584975308154,9.423375191511797,0.011261261261261262,1.6094379124341003,2.0,0.25,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.4504504504504504,1,2,2,2,0,0
346,CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976,2017,6,15,3,2,2017,6,19,0,2,False,False,True,False,False,False,False,True,False,True,18.601075237738275,0.002890173410404624,306.7930898830676,1.0624508616476488e-05,3.8913303822030567,6.9264709629074455,0.020843755210938803,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,1.7574440388129347,2.190342438980718,0.20843755210938802,1,3,1,1,0,1
347,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0.0,3.0996,2017,7,8,5,3,2017,7,12,2,3,False,False,True,False,False,True,False,False,True,False,18.627936010197157,0.002881844380403458,43.034869582700026,0.0005399568034557236,2.1471001901536506,2.749545416973504,0.1322751322751323,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,1.410889407975271,1.7605680901345453,0.32262227384178604,1,0,0,1,0,1
348,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,2,0.0,11.5432,2017,7,8,5,3,2017,7,12,2,3,False,False,True,False,False,True,False,False,True,False,18.65475810617763,0.0028735632183908046,43.034869582700026,0.0005399568034557236,3.241028629509334,4.955804677345546,0.04071661237785017,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.5291786860641037,3.397528513493301,0.08663109016563864,1,0,1,0,0,2
349,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0.0,4.1472,2017,7,8,5,3,2017,7,12,2,3,False,False,True,False,False,True,False,False,True,False,18.681541692269406,0.0028653295128939827,43.034869582700026,0.0005399568034557236,2.6361960973342264,3.6,0.07716049382716049,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,1.6384528775026248,2.0364675298172568,0.24112654320987656,1,0,0,0,0,1
350,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0.0,2.3086,2016,9,1,3,3,2016,9,3,5,3,False,False,False,False,True,True,False,False,False,True,18.708286933869708,0.002857142857142857,100.04498987955368,9.991008092716555e-05,2.052840859882657,2.6057628441590768,0.14727540500736377,0.6931471805599453,1.0,1.0,0.0,0.0,,1.1965251391907785,1.5194077793666847,0.43316295590401105,1,0,0,0,0,1
351,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.5432,2016,9,1,3,3,2016,9,3,5,3,False,False,False,False,True,True,False,False,True,False,18.734993995195193,0.002849002849002849,100.04498987955368,9.991008092716555e-05,3.241028629509334,4.955804677345546,0.04071661237785017,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.5291786860641037,3.397528513493301,0.08663109016563864,1,0,1,0,0,2
352,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,0.2,1.0668,2016,9,1,3,3,2016,9,3,5,3,False,False,False,False,True,True,False,False,True,False,18.76166303929372,0.002840909090909091,100.04498987955368,9.991008092716555e-05,1.3982229319851645,1.7458522274236157,0.32808398950131235,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,0.7260015174308925,1.0328601066940286,0.9373828271466067,1,0,0,0,0,0
353,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,0.0,23.0864,2016,9,1,3,3,2016,9,3,5,3,False,False,False,False,True,True,False,False,True,False,18.788294228055936,0.0028328611898017,100.04498987955368,9.991008092716555e-05,3.9144201300278674,7.008566187174092,0.020358306188925084,1.6094379124341003,2.0,0.25,0.0,0.0,,3.1816473658580757,4.804830902331528,0.04331554508281932,1,0,1,2,0,2
354,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2,1415.4296,2016,9,1,3,3,2016,9,3,5,3,False,False,False,False,True,True,False,False,True,False,18.81488772222678,0.002824858757062147,100.04498987955368,9.991008092716555e-05,8.379348050802257,65.99369666869708,0.00022961226754054036,1.6094379124341003,2.0,0.25,0.18232155679395465,0.4472135954999579,5.0,7.255894618070785,37.622195576547625,0.0007064992847401241,1,0,3,2,0,3
355,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,6,0.2,-4.8588,2016,4,8,4,2,2016,4,13,2,2,False,False,True,False,False,True,False,False,False,False,18.841443681416774,0.0028169014084507044,100.174847142384,9.96512207274539e-05,5.965387476597862,19.715577597422804,0.0025726516835432615,1.9459101490553132,2.449489742783178,0.16666666666666666,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.20581213468346096,1,0,3,3,0,0
356,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0.0,3.7996,2016,4,8,4,2,2016,4,13,2,2,False,False,True,False,False,True,False,False,True,False,18.867962264113206,0.0028089887640449437,100.174847142384,9.96512207274539e-05,2.225704048658088,2.874021572639983,0.12106537530266344,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,1.5685325811080968,1.9492562684264991,0.263185598484051,1,0,0,0,0,1
357,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0.0,6.9864,2016,4,8,4,2,2016,4,13,2,2,False,False,True,False,False,True,False,False,True,False,18.894443627691185,0.0028011204481792717,100.174847142384,9.96512207274539e-05,2.8925915146344776,4.127953488110059,0.05868544600938967,1.6094379124341003,2.0,0.25,0.0,0.0,,2.0777400950400784,2.6431799030712986,0.14313523416924312,1,0,0,2,0,1
358,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,,34.4,5,0.0,15.824,2016,4,8,4,2,2016,4,13,2,2,False,False,True,False,False,True,False,False,True,False,18.920887928424502,0.002793296089385475,100.174847142384,9.96512207274539e-05,3.5667118201397288,5.865151319446072,0.029069767441860465,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,2.8228064384003986,3.977939164944582,0.06319514661274014,1,0,1,2,0,2
359,CA-2016-130001,2016-04-23,2016-04-28,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325,2016,4,23,5,2,2016,4,28,3,2,False,False,True,True,False,False,True,False,True,False,18.947295321496416,0.002785515320334262,167.94344286098223,3.5454706612302785e-05,3.617383452408866,6.019966777316965,0.02759381898454746,1.791759469228055,2.23606797749979,0.2,0.18232155679395465,0.4472135954999579,5.0,2.5116297199287536,3.365263734092768,0.08830022075055188,1,1,1,2,0,2
360,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0.0,168.4384,2017,3,8,2,1,2017,3,11,5,1,False,False,False,True,False,False,True,False,True,False,18.973665961010276,0.002777777777777778,178.62530615789018,3.134108502836368e-05,6.475186153181914,25.452701231892853,0.001543591010125957,2.1972245773362196,2.8284271247461903,0.125,0.0,0.0,,5.1324894389378795,12.978382025506878,0.00593688850048445,1,1,3,3,0,3
361,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,2017,3,8,2,1,2017,3,11,5,1,False,False,False,True,False,False,True,False,True,False,19.0,0.002770083102493075,178.62530615789018,3.134108502836368e-05,3.077312260546414,4.54972526643093,0.04830917874396135,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.3920600994216485,3.1521421287752873,0.10064412238325282,1,1,1,0,0,2
362,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,2017,9,25,0,3,2017,10,1,6,4,False,False,True,False,False,True,False,False,True,False,19.026297590440446,0.0027624309392265192,100.04498987955368,9.991008092716555e-05,3.077312260546414,4.54972526643093,0.04830917874396135,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.3920600994216485,3.1521421287752873,0.10064412238325282,1,0,1,0,0,2
363,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704,2017,9,25,0,3,2017,10,1,6,4,False,False,True,False,False,True,False,False,False,False,19.05255888325765,0.0027548209366391185,100.04498987955368,9.991008092716555e-05,6.193682681033058,22.10533872167536,0.0020464712695898463,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.09531017980432487,0.31622776601683794,10.0,4.475863001676746,9.32042917466787,0.011511400891442885,1,0,3,1,0,3
364,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4456,2017,9,25,0,3,2017,10,1,6,4,False,False,True,False,False,True,False,False,True,False,19.078784028338912,0.0027472527472527475,100.04498987955368,9.991008092716555e-05,1.8809906029559975,2.3579652245103193,0.1798561151079137,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,0.8942904915944877,1.202331069215131,0.6917542888765911,1,0,0,0,0,0
365,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328,2017,9,25,0,3,2017,10,1,6,4,False,False,True,False,False,True,False,False,False,False,19.1049731745428,0.0027397260273972603,100.04498987955368,9.991008092716555e-05,3.873697891106478,6.864400920692205,0.021222410865874366,2.1972245773362196,2.8284271247461903,0.125,0.0,0.0,,3.078822640086089,4.5533284529012406,0.04823275196789628,1,0,1,3,0,2
366,CA-2014-123344,2014-09-24,2014-09-29,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0.0,8.4784,2014,9,24,2,3,2014,9,29,0,3,False,False,True,False,False,False,False,True,True,False,19.131126469708992,0.00273224043715847,306.7719022335651,1.0625976261569031e-05,5.361104354646802,14.558846108122717,0.004717871296471032,1.6094379124341003,2.0,0.25,0.0,0.0,,2.249015525651288,2.9117692216245437,0.1179467824117758,1,3,2,2,0,1
367,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-BI-10002412,Office Supplies,Binders,,23.2,4,0.0,10.44,2016,10,21,4,4,2016,10,21,4,4,True,False,False,True,False,True,False,False,True,False,19.157244060668017,0.0027247956403269754,77.7174369109018,0.00016556291390728477,3.186352633162641,4.8166378315169185,0.04310344827586207,1.6094379124341003,2.0,0.25,0.0,0.0,,2.437115985951652,3.2310988842807022,0.09578544061302682,1,0,1,2,0,2
368,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.0,0.1472,2016,10,21,4,4,2016,10,21,4,4,True,False,False,True,False,True,False,False,True,False,19.183326093250876,0.002717391304347826,77.7174369109018,0.00016556291390728477,2.1234584270966104,2.7129319932501073,0.1358695652173913,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,0.13732419086321887,0.38366652186501754,6.793478260869565,1,0,0,0,0,0
369,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0.0,29.3412,2016,10,21,4,4,2016,10,21,4,4,True,False,False,True,False,True,False,False,True,False,19.209372712298546,0.0027100271002710027,77.7174369109018,0.00016556291390728477,4.661455996998683,10.236698686588367,0.0095428953144384,2.0794415416798357,2.6457513110645907,0.14285714285714285,0.0,0.0,,3.412506524885105,5.416751794202869,0.03408176898013714,1,0,2,3,0,3
370,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0.0,271.4192,2016,10,21,4,4,2016,10,21,4,4,True,False,False,True,False,True,False,False,False,False,19.235384061671343,0.002702702702702703,77.7174369109018,0.00016556291390728477,6.951695606444503,32.30975085016906,0.0009579278105601961,1.6094379124341003,2.0,0.25,0.0,0.0,,5.607342056372934,16.474805006433307,0.0036843377329238316,1,0,3,2,0,3
371,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25.92,5,0.2,9.396,2017,5,29,0,2,2017,6,4,6,2,False,False,True,False,False,False,False,False,True,False,19.261360284258224,0.0026954177897574125,280.26772914483035,1.2730744748567792e-05,3.2928695047765273,5.091168824543142,0.038580246913580245,1.791759469228055,2.23606797749979,0.2,0.18232155679395465,0.4472135954999579,5.0,2.341421116779244,3.065289545866752,0.10642826734780757,1,2,1,2,0,2
372,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,0.2,4.6746,2017,5,29,0,2,2017,6,4,6,2,False,False,True,False,False,False,False,False,True,False,19.28730152198591,0.002688172043010753,280.26772914483035,1.2730744748567792e-05,3.9968052330427595,7.309172319763709,0.018718179095537586,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,1.7360000763018137,2.16208232960727,0.21392204680614385,1,2,1,1,0,1
373,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,-5.712,2014,7,23,2,3,2014,7,27,6,3,False,False,True,False,False,False,False,True,True,False,19.313207915827967,0.002680965147453083,292.7541630788536,1.1667930692491687e-05,2.214846178686039,2.85657137141714,0.12254901960784313,1.791759469228055,2.23606797749979,0.2,0.5306282510621704,0.8366600265340756,1.4285714285714286,0.0,0.0,-0.1750700280112045,1,3,0,2,1,0
374,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003911,Technology,Accessories,,1023.936,8,0.2,179.1888,2014,7,23,2,3,2014,7,27,6,3,False,False,True,False,False,False,False,True,False,True,19.339079605813716,0.00267379679144385,292.7541630788536,1.1667930692491687e-05,6.932385450598721,31.998999984374514,0.0009766235389711856,2.1972245773362196,2.8284271247461903,0.125,0.18232155679395465,0.4472135954999579,5.0,5.194005190079498,13.38614208799533,0.005580705936978204,1,3,3,3,0,3
